precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),weather_code (wmo code),temperature_2m_mean (°C),wind_speed_10m_max (km/h),date,minimum_traffic_index,maximum_traffic_index,average_traffic_index
0.1,0.1,0.0,1.0,51,14.9,23.3,2018-11-06,1,60,26.277777777777775
0.0,0.0,0.0,0.0,3,14.5,22.8,2018-11-07,1,60,25.282229965156795
0.7,0.7,0.0,5.0,51,13.7,24.2,2018-11-08,1,65,27.38327526132404
0.6,0.6,0.0,6.0,51,14.2,18.4,2018-11-09,1,67,29.020905923344948
0.3,0.3,0.0,3.0,51,14.3,21.0,2018-11-10,1,53,24.689895470383277
0.0,0.0,0.0,0.0,3,14.0,18.4,2018-11-11,1,63,28.89547038327526
0.0,0.0,0.0,0.0,2,13.6,20.9,2018-11-12,1,60,23.4808362369338
0.3,0.3,0.0,3.0,51,12.0,26.0,2018-11-13,2,62,28.76306620209059
0.2,0.2,0.0,2.0,51,10.4,19.2,2018-11-14,2,65,28.59375
20.6,20.6,0.0,17.0,63,9.4,22.0,2018-11-15,1,80,37.57491289198607
7.2,7.2,0.0,24.0,53,8.6,27.6,2018-11-16,9,74,35.10069444444444
0.2,0.2,0.0,2.0,51,9.6,21.7,2018-11-17,1,56,25.006944444444443
6.3,6.3,0.0,8.0,61,11.3,28.2,2018-11-18,1,51,22.35191637630662
13.3,13.3,0.0,13.0,61,13.7,21.1,2018-11-19,1,76,33.15
0.2,0.2,0.0,2.0,51,11.4,19.7,2018-11-20,1,65,25.48263888888889
3.4,3.4,0.0,12.0,53,13.3,14.5,2018-11-21,1,63,26.190812720848054
1.4,1.4,0.0,12.0,51,10.9,29.9,2018-11-22,2,72,33.20905923344948
0.0,0.0,0.0,0.0,3,9.5,24.3,2018-11-23,1,90,29.402826855123678
0.0,0.0,0.0,0.0,3,9.2,19.9,2018-11-24,2,53,23.76056338028169
0.0,0.0,0.0,0.0,3,8.5,10.3,2018-11-25,1,40,13.927083333333332
4.8,4.8,0.0,8.0,61,11.9,35.3,2018-11-26,1,72,27.213286713286717
2.6,2.6,0.0,10.0,53,15.7,33.3,2018-11-27,1,62,26.48611111111111
12.8,12.8,0.0,15.0,63,13.0,32.4,2018-11-28,1,76,37.142361111111114
14.5,14.5,0.0,24.0,61,7.5,39.0,2018-11-29,13,76,40.48763250883392
9.4,9.4,0.0,21.0,53,6.5,35.3,2018-11-30,11,78,38.920138888888886
0.0,0.0,0.0,0.0,3,5.2,22.3,2018-12-01,1,51,22.083623693379792
0.0,0.0,0.0,0.0,3,7.8,20.2,2018-12-02,1,36,14.104529616724738
0.0,0.0,0.0,0.0,3,9.2,14.0,2018-12-03,1,63,23.899305555555557
0.3,0.3,0.0,2.0,51,10.1,21.7,2018-12-04,1,62,25.362369337979093
17.9,17.9,0.0,24.0,61,10.0,28.8,2018-12-05,2,71,35.02843601895734
10.1,10.1,0.0,17.0,55,6.6,33.3,2018-12-06,4,71,38.79245283018868
0.0,0.0,0.0,0.0,3,4.0,28.4,2018-12-07,1,71,28.394366197183096
0.0,0.0,0.0,0.0,3,5.0,11.9,2018-12-08,1,58,24.54195804195804
0.3,0.3,0.0,1.0,51,8.8,15.0,2018-12-09,1,44,15.506944444444445
22.6,22.6,0.0,22.0,63,9.9,19.5,2018-12-10,1,74,30.98251748251748
23.4,23.4,0.0,16.0,63,6.4,34.9,2018-12-11,1,65,29.708333333333332
6.0,6.0,0.0,12.0,61,4.4,19.5,2018-12-12,1,60,29.02127659574468
0.0,0.0,0.0,0.0,3,5.3,21.2,2018-12-13,1,63,26.503472222222225
0.0,0.0,0.0,0.0,3,6.4,10.9,2018-12-14,1,65,25.66550522648084
1.5,1.5,0.0,5.0,53,10.5,14.1,2018-12-15,1,51,22.163194444444443
0.1,0.1,0.0,1.0,51,11.5,19.6,2018-12-16,1,40,14.902777777777777
1.4,1.4,0.0,7.0,51,9.5,10.0,2018-12-17,1,65,26.545454545454543
10.1,10.1,0.0,18.0,61,9.1,32.9,2018-12-18,1,80,36.70877192982456
32.9,32.6,0.21,23.0,73,4.6,41.8,2018-12-19,9,71,37.22727272727273
0.0,0.0,0.0,0.0,3,3.5,25.3,2018-12-20,4,60,25.975694444444443
0.0,0.0,0.0,0.0,3,5.6,9.9,2018-12-21,1,69,27.083333333333332
0.0,0.0,0.0,0.0,3,7.7,20.4,2018-12-22,1,51,22.49824561403509
4.2,4.2,0.0,8.0,55,9.0,21.8,2018-12-23,1,44,16.444055944055943
0.3,0.3,0.0,1.0,51,9.5,37.7,2018-12-24,1,65,27.371527777777775
22.6,22.6,0.0,16.0,63,5.7,35.2,2018-12-25,8,71,36.28819444444445
0.3,0.3,0.0,3.0,51,3.0,21.3,2018-12-26,1,60,28.132867132867126
0.1,0.1,0.0,1.0,51,3.4,17.3,2018-12-27,2,63,27.496503496503497
0.0,0.0,0.0,0.0,3,4.3,11.8,2018-12-28,1,72,29.671328671328673
10.1,10.1,0.0,18.0,61,5.2,19.9,2018-12-29,1,63,30.23611111111111
2.8,2.8,0.0,9.0,55,4.2,13.3,2018-12-30,1,35,14.783216783216783
0.0,0.0,0.0,0.0,3,3.6,14.1,2018-12-31,1,56,17.97887323943662
0.0,0.0,0.0,0.0,3,4.4,24.8,2019-01-01,1,31,10.774305555555555
0.0,0.0,0.0,0.0,3,5.1,14.9,2019-01-02,1,58,24.268292682926827
9.6,9.6,0.0,17.0,61,5.2,29.5,2019-01-03,1,69,30.229965156794425
17.5,12.0,3.85,17.0,75,2.9,43.0,2019-01-04,8,60,28.05574912891986
12.1,10.9,0.84,19.0,73,2.7,29.0,2019-01-05,2,51,25.396491228070172
0.7,0.7,0.0,4.0,51,2.2,20.2,2019-01-06,1,24,10.909407665505226
2.4,0.2,1.61,11.0,73,1.2,22.5,2019-01-07,9,67,28.524305555555557
2.9,0.0,2.03,10.0,73,-0.0,30.7,2019-01-08,9,58,28.802083333333332
0.2,0.2,0.0,2.0,51,3.1,30.1,2019-01-09,6,58,26.884615384615383
0.2,0.2,0.0,2.0,51,9.0,36.7,2019-01-10,6,60,28.163763066202087
24.4,24.4,0.0,18.0,63,8.9,36.0,2019-01-11,4,74,36.73867595818815
13.3,13.3,0.0,24.0,61,3.8,22.6,2019-01-12,6,54,28.32982456140351
0.8,0.8,0.0,3.0,51,3.1,20.0,2019-01-13,1,29,12.264808362369338
0.0,0.0,0.0,0.0,3,4.9,21.7,2019-01-14,1,56,21.38888888888889
12.5,10.4,1.47,22.0,73,4.4,37.7,2019-01-15,6,76,34.02797202797203
0.1,0.1,0.0,1.0,51,2.8,37.5,2019-01-16,2,63,26.007017543859646
0.0,0.0,0.0,0.0,1,5.4,18.4,2019-01-17,2,65,26.933797909407662
0.0,0.0,0.0,0.0,3,6.4,15.1,2019-01-18,1,67,27.118466898954704
0.1,0.1,0.0,1.0,51,8.7,18.7,2019-01-19,1,53,22.472027972027966
0.6,0.6,0.0,4.0,51,8.5,18.0,2019-01-20,1,44,17.996503496503497
1.3,1.3,0.0,9.0,51,6.5,22.5,2019-01-21,1,67,26.979166666666664
0.0,0.0,0.0,0.0,3,5.9,20.1,2019-01-22,2,62,26.076655052264808
6.4,6.4,0.0,8.0,61,8.2,24.0,2019-01-23,1,78,32.811188811188806
0.7,0.7,0.0,4.0,51,10.6,27.3,2019-01-24,6,29,13.045454545454543
0.2,0.2,0.0,2.0,51,10.7,22.5,2019-01-25,1,71,30.414634146341463
2.0,2.0,0.0,8.0,53,11.2,22.9,2019-01-26,1,58,24.578397212543557
2.5,2.5,0.0,12.0,53,6.4,20.1,2019-01-27,1,45,20.003472222222225
0.0,0.0,0.0,0.0,3,6.9,14.9,2019-01-28,1,65,24.758741258741257
0.0,0.0,0.0,0.0,3,10.7,17.9,2019-01-29,1,67,27.574912891986063
0.1,0.1,0.0,1.0,51,11.3,20.7,2019-01-30,1,67,27.133333333333333
10.7,10.7,0.0,8.0,63,10.2,26.1,2019-01-31,2,81,34.25524475524475
4.0,4.0,0.0,11.0,53,8.2,32.6,2019-02-01,8,69,32.99305555555556
0.0,0.0,0.0,0.0,3,9.5,17.7,2019-02-02,1,53,24.240418118466895
0.0,0.0,0.0,0.0,3,9.9,16.8,2019-02-03,1,42,16.08362369337979
0.0,0.0,0.0,0.0,3,11.1,14.5,2019-02-04,1,54,21.993006993006997
0.0,0.0,0.0,0.0,3,8.4,22.9,2019-02-05,1,60,25.409722222222225
3.6,3.6,0.0,5.0,61,8.0,30.9,2019-02-06,1,60,29.02787456445993
8.3,8.3,0.0,15.0,61,6.5,29.3,2019-02-07,4,76,34.28819444444444
2.9,2.9,0.0,16.0,51,6.5,21.8,2019-02-08,9,63,32.381625441696116
0.5,0.5,0.0,5.0,51,5.4,21.3,2019-02-09,6,45,22.857142857142858
0.0,0.0,0.0,0.0,3,4.4,10.9,2019-02-10,1,42,16.414634146341463
0.0,0.0,0.0,0.0,3,7.3,28.0,2019-02-11,1,58,23.79151943462897
8.8,8.8,0.0,9.0,61,10.6,34.4,2019-02-12,1,72,29.114583333333332
17.7,17.7,0.0,24.0,61,5.7,35.4,2019-02-13,4,71,36.08362369337979
0.4,0.4,0.0,4.0,51,5.3,31.4,2019-02-14,6,62,28.350694444444443
2.9,2.9,0.0,14.0,53,5.2,33.4,2019-02-15,6,71,32.299651567944245
0.0,0.0,0.0,0.0,3,5.4,26.7,2019-02-16,4,51,23.347368421052632
0.0,0.0,0.0,0.0,3,5.2,14.6,2019-02-17,1,36,14.347517730496453
0.0,0.0,0.0,0.0,0,6.0,9.2,2019-02-18,1,60,23.277777777777775
0.0,0.0,0.0,0.0,0,7.1,16.8,2019-02-19,1,63,27.750877192982458
0.0,0.0,0.0,0.0,2,6.1,12.3,2019-02-20,2,63,27.74125874125874
0.7,0.7,0.0,3.0,53,7.4,18.2,2019-02-21,1,63,27.625
0.0,0.0,0.0,0.0,3,5.5,14.3,2019-02-22,1,63,26.513986013986013
14.7,11.2,2.45,24.0,73,3.4,39.3,2019-02-23,8,54,34.52447552447553
7.1,3.4,2.59,24.0,73,2.2,31.2,2019-02-24,13,33,23.409722222222225
0.8,0.8,0.0,7.0,51,4.9,30.6,2019-02-25,6,51,26.506993006993007
0.1,0.1,0.0,1.0,51,4.9,18.9,2019-02-26,2,58,26.23263888888889
5.1,5.1,0.0,24.0,53,4.3,27.8,2019-02-27,6,72,33.67132867132867
0.3,0.3,0.0,3.0,51,4.7,26.6,2019-02-28,2,56,25.289198606271775
0.0,0.0,0.0,0.0,2,8.8,27.8,2019-03-01,1,69,27.377622377622377
0.4,0.4,0.0,3.0,51,8.4,25.0,2019-03-02,1,53,21.302083333333332
0.0,0.0,0.0,0.0,3,5.1,22.4,2019-03-03,1,42,16.39298245614035
0.0,0.0,0.0,0.0,0,3.5,10.2,2019-03-04,1,58,23.743859649122808
0.0,0.0,0.0,0.0,3,7.6,23.3,2019-03-05,1,62,27.454545454545453
2.5,2.5,0.0,7.0,53,9.9,18.9,2019-03-06,1,60,29.493006993006997
0.0,0.0,0.0,0.0,3,9.2,11.7,2019-03-07,1,69,30.311188811188806
0.0,0.0,0.0,0.0,2,11.6,14.0,2019-03-08,1,69,30.630281690140844
0.0,0.0,0.0,0.0,3,11.7,17.4,2019-03-09,1,53,23.32986111111111
0.0,0.0,0.0,0.0,3,11.3,21.2,2019-03-10,1,44,19.79513888888889
0.0,0.0,0.0,0.0,3,13.2,26.4,2019-03-11,1,58,23.81533101045296
20.8,20.8,0.0,11.0,63,10.8,30.5,2019-03-12,1,76,34.52816901408451
12.4,12.4,0.0,14.0,61,6.6,34.0,2019-03-13,6,60,31.060498220640568
0.0,0.0,0.0,0.0,3,7.1,17.1,2019-03-14,1,62,25.25
0.9,0.9,0.0,3.0,53,6.4,16.9,2019-03-15,2,63,28.382978723404253
0.0,0.0,0.0,0.0,3,8.1,22.4,2019-03-16,1,51,24.827956989247312
0.0,0.0,0.0,0.0,3,10.9,22.2,2019-03-17,1,47,20.393728222996515
0.0,0.0,0.0,0.0,0,13.1,11.5,2019-03-18,1,54,24.056537102473495
0.0,0.0,0.0,0.0,3,12.5,12.9,2019-03-19,1,58,25.87956204379562
0.0,0.0,0.0,0.0,2,10.0,28.4,2019-03-20,1,60,26.750877192982458
0.1,0.1,0.0,1.0,51,8.9,27.0,2019-03-21,1,62,26.48251748251748
0.0,0.0,0.0,0.0,3,8.0,20.9,2019-03-22,1,71,24.85635359116022
0.0,0.0,0.0,0.0,3,8.4,25.1,2019-03-23,2,56,28.307692307692307
0.0,0.0,0.0,0.0,2,5.9,19.3,2019-03-24,11,60,32.03846153846153
0.0,0.0,0.0,0.0,0,7.3,8.9,2019-03-25,24,65,49.46153846153847
0.0,0.0,0.0,0.0,3,9.6,21.9,2019-03-26,22,58,46.46153846153847
0.1,0.1,0.0,1.0,51,8.7,21.3,2019-03-27,2,53,30.14723926380368
0.0,0.0,0.0,0.0,3,7.8,28.0,2019-03-28,1,63,26.527972027972027
0.0,0.0,0.0,0.0,3,6.3,37.2,2019-03-29,1,62,29.083916083916083
0.0,0.0,0.0,0.0,3,7.2,37.0,2019-03-30,1,42,18.867132867132867
0.0,0.0,0.0,0.0,3,8.0,39.6,2019-03-31,1,18,4.699300699300699
0.0,0.0,0.0,0.0,3,8.5,19.6,2019-04-01,1,60,22.3006993006993
0.0,0.0,0.0,0.0,3,8.4,31.3,2019-04-02,1,62,24.489510489510486
0.0,0.0,0.0,0.0,3,8.2,25.0,2019-04-03,1,56,25.61754385964912
0.0,0.0,0.0,0.0,3,8.3,21.0,2019-04-04,4,58,26.930069930069926
0.0,0.0,0.0,0.0,3,9.4,18.9,2019-04-05,1,65,30.753521126760564
0.0,0.0,0.0,0.0,3,9.7,26.3,2019-04-06,9,51,28.052447552447553
1.0,1.0,0.0,2.0,53,12.4,13.5,2019-04-07,1,49,24.81754385964912
0.9,0.9,0.0,3.0,53,15.1,16.9,2019-04-08,2,54,25.062717770034844
1.8,1.8,0.0,5.0,53,13.4,14.3,2019-04-09,2,67,26.33450704225352
6.1,6.1,0.0,15.0,61,11.7,13.5,2019-04-10,2,54,27.940350877192984
10.0,10.0,0.0,13.0,61,12.4,21.3,2019-04-11,1,54,26.332167832167833
2.1,2.1,0.0,7.0,53,13.7,29.1,2019-04-12,1,63,27.723776223776223
6.1,6.1,0.0,10.0,61,13.8,13.6,2019-04-13,4,51,28.299295774647888
10.5,10.5,0.0,17.0,63,12.5,17.1,2019-04-14,2,42,21.27177700348432
0.6,0.6,0.0,6.0,51,10.1,24.8,2019-04-15,4,49,22.109289617486336
0.1,0.1,0.0,1.0,51,9.1,20.8,2019-04-16,4,54,34.25433526011561
0.0,0.0,0.0,0.0,2,10.2,12.6,2019-04-17,1,60,25.653710247349824
0.7,0.7,0.0,5.0,51,9.4,23.0,2019-04-18,1,65,30.306338028169012
1.3,1.3,0.0,9.0,51,9.0,21.6,2019-04-19,6,71,31.79649122807017
3.7,3.7,0.0,12.0,53,7.5,27.1,2019-04-20,1,54,28.69122807017544
0.0,0.0,0.0,0.0,3,9.1,21.8,2019-04-21,1,56,22.422535211267604
0.0,0.0,0.0,0.0,3,8.9,17.9,2019-04-22,1,53,21.611888111888113
0.0,0.0,0.0,0.0,3,10.6,18.1,2019-04-23,1,38,15.986013986013987
2.6,2.6,0.0,5.0,55,14.0,16.2,2019-04-24,1,56,26.195804195804197
0.0,0.0,0.0,0.0,3,14.7,19.9,2019-04-25,1,60,26.874125874125877
0.0,0.0,0.0,0.0,3,13.4,17.7,2019-04-26,1,63,29.04561403508772
0.0,0.0,0.0,0.0,3,14.8,14.7,2019-04-27,1,53,25.75
0.0,0.0,0.0,0.0,3,16.3,13.5,2019-04-28,1,60,21.56445993031359
0.0,0.0,0.0,0.0,3,18.5,8.7,2019-04-29,1,56,25.112676056338028
0.0,0.0,0.0,0.0,2,17.4,17.6,2019-04-30,1,71,31.901754385964914
0.0,0.0,0.0,0.0,3,17.0,22.9,2019-05-01,1,31,14.209737827715356
4.9,4.9,0.0,7.0,61,14.9,23.6,2019-05-02,2,65,31.64664310954064
0.0,0.0,0.0,0.0,2,15.1,16.1,2019-05-03,1,67,30.667832167832167
0.5,0.5,0.0,2.0,51,17.2,24.9,2019-05-04,1,53,25.849650349650346
4.8,4.8,0.0,10.0,61,18.0,18.8,2019-05-05,1,47,15.848056537102472
0.3,0.3,0.0,2.0,51,18.8,13.2,2019-05-06,1,54,20.870175438596487
8.4,8.4,0.0,14.0,61,15.0,27.5,2019-05-07,1,54,23.93684210526316
4.9,4.9,0.0,14.0,55,12.4,13.8,2019-05-08,1,49,20.944055944055943
0.1,0.1,0.0,1.0,51,13.8,10.2,2019-05-09,1,56,20.566433566433567
6.0,6.0,0.0,16.0,55,14.9,16.6,2019-05-10,1,65,26.729824561403507
12.4,12.4,0.0,10.0,63,15.5,18.1,2019-05-11,1,56,22.058035714285715
0.0,0.0,0.0,0.0,3,16.8,17.2,2019-05-12,1,42,12.825174825174823
0.0,0.0,0.0,0.0,3,16.2,27.4,2019-05-13,1,56,21.750877192982458
0.2,0.2,0.0,1.0,51,17.4,26.6,2019-05-14,1,54,21.306338028169012
0.0,0.0,0.0,0.0,3,20.2,15.7,2019-05-15,1,56,21.739436619718308
0.0,0.0,0.0,0.0,3,18.2,20.0,2019-05-16,1,58,23.087412587412587
0.7,0.7,0.0,2.0,53,16.9,30.9,2019-05-17,1,71,27.385159010600702
0.1,0.1,0.0,1.0,51,17.4,15.3,2019-05-18,1,45,17.564912280701755
0.0,0.0,0.0,0.0,3,19.8,18.4,2019-05-19,1,45,11.063157894736841
0.0,0.0,0.0,0.0,3,22.4,14.0,2019-05-20,1,45,15.543103448275861
0.0,0.0,0.0,0.0,3,21.1,23.0,2019-05-22,2,60,32.213740458015266
0.0,0.0,0.0,0.0,3,21.1,13.8,2019-05-23,1,62,24.968531468531467
8.6,8.6,0.0,10.0,61,18.3,17.5,2019-05-24,1,67,30.122377622377623
5.4,5.4,0.0,8.0,61,17.6,19.4,2019-05-25,1,53,21.750877192982458
0.0,0.0,0.0,0.0,1,19.5,13.8,2019-05-26,1,45,13.486013986013987
0.0,0.0,0.0,0.0,3,20.8,22.5,2019-05-27,1,60,24.873684210526317
0.0,0.0,0.0,0.0,3,23.4,17.2,2019-05-28,1,62,25.993006993006997
0.0,0.0,0.0,0.0,2,22.8,15.8,2019-05-29,1,63,27.985915492957744
0.0,0.0,0.0,0.0,0,22.0,13.6,2019-05-30,1,71,30.50709219858156
0.0,0.0,0.0,0.0,0,23.0,18.8,2019-05-31,1,60,29.71631205673759
0.0,0.0,0.0,0.0,3,21.5,24.0,2019-06-01,1,45,20.5
0.5,0.5,0.0,4.0,51,21.6,21.2,2019-06-02,1,27,10.37979094076655
0.0,0.0,0.0,0.0,2,22.1,14.4,2019-06-03,1,26,8.38976377952756
6.7,6.7,0.0,4.0,63,21.1,13.3,2019-06-04,1,56,22.79377431906615
0.4,0.4,0.0,3.0,51,21.9,14.8,2019-06-05,1,49,21.63565891472868
0.1,0.1,0.0,1.0,51,22.5,12.0,2019-06-06,1,31,13.463157894736842
0.0,0.0,0.0,0.0,1,23.0,17.6,2019-06-07,1,24,9.021052631578947
0.0,0.0,0.0,0.0,3,23.2,19.3,2019-06-08,1,18,9.069930069930068
1.6,1.6,0.0,2.0,53,22.5,27.0,2019-06-09,1,18,7.858657243816254
0.1,0.1,0.0,1.0,51,22.9,24.6,2019-06-10,1,56,19.814035087719297
2.2,2.2,0.0,8.0,53,22.9,16.5,2019-06-11,1,54,24.589473684210528
4.7,4.7,0.0,7.0,63,22.4,12.1,2019-06-12,1,56,24.947552447552447
0.0,0.0,0.0,0.0,2,24.3,18.3,2019-06-13,1,63,27.388111888111887
0.7,0.7,0.0,4.0,51,23.9,20.4,2019-06-14,1,67,29.156794425087107
2.1,2.1,0.0,13.0,51,23.4,23.2,2019-06-15,1,54,26.12982456140351
3.4,3.4,0.0,4.0,61,24.5,21.4,2019-06-16,1,44,20.29965156794425
1.9,1.9,0.0,4.0,61,25.4,22.6,2019-06-17,1,62,27.734265734265733
1.5,1.5,0.0,3.0,53,25.0,23.7,2019-06-18,1,63,28.910394265232974
0.9,0.9,0.0,4.0,51,24.5,22.5,2019-06-19,1,63,30.381625441696116
0.0,0.0,0.0,0.0,3,24.4,13.6,2019-06-20,1,67,31.171929824561403
2.5,2.5,0.0,6.0,55,24.1,15.0,2019-06-21,1,67,31.294736842105262
0.0,0.0,0.0,0.0,3,25.6,21.3,2019-06-22,1,58,30.24561403508772
0.0,0.0,0.0,0.0,3,26.4,15.3,2019-06-23,1,47,19.55281690140845
0.0,0.0,0.0,0.0,2,26.6,21.9,2019-06-24,1,65,29.30877192982456
0.0,0.0,0.0,0.0,2,26.2,24.2,2019-06-25,1,63,29.968421052631577
0.0,0.0,0.0,0.0,2,26.1,29.8,2019-06-26,2,62,28.62020905923345
0.0,0.0,0.0,0.0,1,26.2,28.0,2019-06-27,2,60,30.814126394052042
1.1,1.1,0.0,5.0,53,24.2,29.8,2019-06-28,2,60,30.7112676056338
0.0,0.0,0.0,0.0,1,23.7,30.2,2019-06-29,1,81,26.414634146341463
0.2,0.2,0.0,2.0,51,22.0,27.3,2019-06-30,1,36,19.24125874125874
0.0,0.0,0.0,0.0,0,22.6,25.0,2019-07-01,1,49,27.665413533834585
0.0,0.0,0.0,0.0,0,24.0,26.3,2019-07-02,1,53,24.45644599303136
0.0,0.0,0.0,0.0,2,24.7,23.8,2019-07-03,1,54,25.180555555555557
0.0,0.0,0.0,0.0,2,25.1,25.0,2019-07-04,1,54,26.324041811846687
0.0,0.0,0.0,0.0,1,25.2,23.0,2019-07-05,1,56,27.14236111111111
0.1,0.1,0.0,1.0,51,24.4,21.1,2019-07-06,1,40,22.29616724738676
0.0,0.0,0.0,0.0,0,25.1,23.9,2019-07-07,1,33,16.37676056338028
0.0,0.0,0.0,0.0,2,25.5,19.4,2019-07-08,1,56,24.723776223776223
0.0,0.0,0.0,0.0,2,26.5,19.1,2019-07-09,1,51,24.282229965156795
2.0,2.0,0.0,2.0,61,23.9,22.6,2019-07-10,1,49,24.73611111111111
16.0,16.0,0.0,10.0,63,20.0,28.0,2019-07-11,2,53,28.881944444444443
0.3,0.3,0.0,2.0,51,20.6,14.3,2019-07-12,1,56,25.54513888888889
0.0,0.0,0.0,0.0,3,21.2,13.2,2019-07-13,1,40,21.195121951219512
2.0,2.0,0.0,7.0,51,19.9,15.9,2019-07-14,1,36,16.18466898954704
7.9,7.9,0.0,18.0,55,19.6,16.9,2019-07-15,2,31,16.5
0.0,0.0,0.0,0.0,3,21.0,22.2,2019-07-16,1,51,22.364583333333332
0.0,0.0,0.0,0.0,3,22.4,29.2,2019-07-17,1,49,23.234265734265733
0.0,0.0,0.0,0.0,2,22.8,19.3,2019-07-18,1,49,24.506944444444443
0.0,0.0,0.0,0.0,0,23.3,27.5,2019-07-19,1,49,25.71875
0.0,0.0,0.0,0.0,1,23.7,29.2,2019-07-20,1,44,21.180555555555557
0.0,0.0,0.0,0.0,0,23.9,22.7,2019-07-21,1,31,14.697916666666666
0.0,0.0,0.0,0.0,1,24.1,24.2,2019-07-22,1,49,24.472222222222225
0.0,0.0,0.0,0.0,1,24.6,22.0,2019-07-23,1,49,24.854166666666664
7.3,7.3,0.0,11.0,63,22.0,22.0,2019-07-24,1,51,26.114583333333332
0.4,0.4,0.0,3.0,51,22.9,19.2,2019-07-25,1,51,24.635416666666664
0.0,0.0,0.0,0.0,1,23.3,21.5,2019-07-26,1,57,26.409722222222225
0.0,0.0,0.0,0.0,1,23.7,26.6,2019-07-27,1,44,21.572916666666664
0.0,0.0,0.0,0.0,2,24.4,24.0,2019-07-28,1,27,13.864583333333332
0.0,0.0,0.0,0.0,0,24.5,21.1,2019-07-29,1,49,22.239700374531836
0.0,0.0,0.0,0.0,1,25.0,15.7,2019-07-30,1,53,23.590277777777775
0.0,0.0,0.0,0.0,0,25.5,19.2,2019-07-31,1,53,22.35763888888889
0.0,0.0,0.0,0.0,1,26.0,24.0,2019-08-01,1,53,23.916666666666664
0.7,0.7,0.0,4.0,51,25.6,22.0,2019-08-02,1,56,25.104166666666664
0.0,0.0,0.0,0.0,0,26.0,14.6,2019-08-03,1,40,20.086805555555557
0.8,0.8,0.0,3.0,51,24.2,23.4,2019-08-04,1,31,12.347222222222221
0.0,0.0,0.0,0.0,1,23.0,23.7,2019-08-05,1,49,21.60763888888889
0.0,0.0,0.0,0.0,1,23.3,25.6,2019-08-06,1,56,23.024305555555557
0.0,0.0,0.0,0.0,0,24.0,26.0,2019-08-07,1,51,23.850694444444443
0.0,0.0,0.0,0.0,0,24.2,22.4,2019-08-08,1,54,26.069444444444443
0.0,0.0,0.0,0.0,0,24.4,26.4,2019-08-09,1,51,25.304195804195803
0.0,0.0,0.0,0.0,1,24.9,25.4,2019-08-10,1,26,10.947916666666666
0.0,0.0,0.0,0.0,0,25.1,33.4,2019-08-11,1,29,12.065972222222221
0.0,0.0,0.0,0.0,0,25.5,36.7,2019-08-12,1,35,14.114583333333332
0.0,0.0,0.0,0.0,1,25.5,35.1,2019-08-13,1,22,9.854166666666666
0.0,0.0,0.0,0.0,3,25.6,21.7,2019-08-14,1,18,7.569444444444445
0.3,0.3,0.0,3.0,51,25.0,21.7,2019-08-15,1,26,9.065972222222223
2.8,2.8,0.0,8.0,55,23.7,25.1,2019-08-16,1,26,9.336805555555555
30.9,30.9,0.0,15.0,63,20.9,22.6,2019-08-17,1,51,16.822916666666664
2.6,2.6,0.0,4.0,61,21.2,22.9,2019-08-18,1,22,8.944444444444445
0.0,0.0,0.0,0.0,2,21.1,23.4,2019-08-19,1,49,19.59375
0.0,0.0,0.0,0.0,3,22.8,25.5,2019-08-20,1,51,23.14236111111111
8.5,8.5,0.0,9.0,63,23.2,25.7,2019-08-21,1,53,24.82638888888889
0.0,0.0,0.0,0.0,1,24.7,24.4,2019-08-22,1,53,23.86111111111111
0.0,0.0,0.0,0.0,2,24.9,30.7,2019-08-23,1,57,25.277777777777775
0.0,0.0,0.0,0.0,0,25.4,28.0,2019-08-24,1,49,22.947916666666664
0.0,0.0,0.0,0.0,1,25.6,29.7,2019-08-25,1,35,16.66315789473684
0.0,0.0,0.0,0.0,0,25.9,32.0,2019-08-26,1,54,25.368055555555557
0.0,0.0,0.0,0.0,1,25.8,30.1,2019-08-27,1,57,26.4375
0.0,0.0,0.0,0.0,0,25.2,31.6,2019-08-28,1,61,28.552083333333332
0.0,0.0,0.0,0.0,1,24.4,29.1,2019-08-29,1,65,31.89236111111111
0.0,0.0,0.0,0.0,3,23.6,24.3,2019-08-30,1,36,15.972222222222221
0.0,0.0,0.0,0.0,3,23.0,24.5,2019-08-31,1,42,18.871527777777775
0.0,0.0,0.0,0.0,3,23.8,26.7,2019-09-01,1,44,18.569930069930066
0.0,0.0,0.0,0.0,3,24.1,28.9,2019-09-02,1,56,25.541666666666664
0.0,0.0,0.0,0.0,0,24.4,33.4,2019-09-03,1,57,26.64236111111111
0.0,0.0,0.0,0.0,0,24.3,29.9,2019-09-04,1,61,29.055555555555557
0.2,0.2,0.0,2.0,51,23.2,30.6,2019-09-05,1,59,28.270833333333332
0.0,0.0,0.0,0.0,3,22.5,26.7,2019-09-06,1,64,29.729166666666664
0.0,0.0,0.0,0.0,2,22.1,26.3,2019-09-07,1,56,28.10763888888889
0.4,0.4,0.0,3.0,51,22.6,30.0,2019-09-08,1,45,20.302083333333332
0.0,0.0,0.0,0.0,2,22.7,24.3,2019-09-09,1,51,22.596551724137928
1.2,1.2,0.0,3.0,53,22.1,32.1,2019-09-10,1,54,25.461805555555557
0.0,0.0,0.0,0.0,3,23.2,30.0,2019-09-11,1,60,25.950704225352112
